Tech_resid,tech_losses
-3.0889154586604566e-05,3.0889154586604566e-05
-0.000278082719739188,0.000278082719739188
-0.00015510801739546316,0.00015510801739546316
0.00044767918701708545,-0.00044767918701708545
0.00017401271249986147,-0.00017401271249986147
0.00036559800753844656,-0.00036559800753844656
0.00016662824354086759,-0.00016662824354086759
-0.000535873850236766,0.000535873850236766
-0.00010398630437055185,0.00010398630437055185
0.00022172524507091797,-0.00022172524507091797
5.039924305740697e-05,-5.039924305740697e-05
-5.037006092584162e-05,5.037006092584162e-05
7.413991606485187e-05,-7.413991606485187e-05
9.796523561012759e-05,-9.796523561012759e-05
0.00010962292238156001,-0.00010962292238156001
0.0001242759884989263,-0.0001242759884989263
-0.00025783153452550186,0.00025783153452550186
-0.0002826061153902441,0.0002826061153902441
-0.00036121413428132884,0.00036121413428132884
0.00010646945467208423,-0.00010646945467208423
-0.00017511224701286123,0.00017511224701286123
9.327327828758427e-05,-9.327327828758427e-05
0.00036539531704217877,-0.00036539531704217877
-5.100628557223638e-05,5.100628557223638e-05
7.774910993591582e-06,-7.774910993591582e-06
-0.00014928105072097467,0.00014928105072097467
-0.00019402739191822036,0.00019402739191822036
0.00032857431716072085,-0.00032857431716072085
3.9149749584349155e-05,-3.9149749584349155e-05
0.00034451147225529773,-0.00034451147225529773
0.00015564026973883857,-0.00015564026973883857
0.00017923623956258571,-0.00017923623956258571
-0.000250147978415431,0.000250147978415431
0.00029269093145143656,-0.00029269093145143656
0.00015432453407384354,-0.00015432453407384354
0.0002313496475876669,-0.0002313496475876669
0.00030634525229331544,-0.00030634525229331544
6.631407296122608e-05,-6.631407296122608e-05
4.743869584140139e-05,-4.743869584140139e-05
0.00024178582363030147,-0.00024178582363030147
0.00022612336014182064,-0.00022612336014182064
-0.0002609658350675827,0.0002609658350675827
-0.0003159049730636744,0.0003159049730636744
-0.00013202235817011336,0.00013202235817011336
-5.200387737858372e-05,5.200387737858372e-05
0.000249879690512768,-0.000249879690512768
0.00015962535329019662,-0.00015962535329019662
-0.0002927890447483578,0.0002927890447483578
-3.1064663304429706e-05,3.1064663304429706e-05
-0.0003613151886156265,0.0003613151886156265
-2.6140101246212088e-05,2.6140101246212088e-05
-0.0001670522453713772,0.0001670522453713772
-4.68684626841148e-05,4.68684626841148e-05
0.0001538876503789814,-0.0001538876503789814
0.0001067234904672473,-0.0001067234904672473
-0.0002131017258984038,0.0002131017258984038
-7.275714226493213e-05,7.275714226493213e-05
5.110237064576367e-07,-5.110237064576367e-07
0.00014366640667234088,-0.00014366640667234088
-2.465755471032812e-05,2.465755471032812e-05
0.0005189158797210781,-0.0005189158797210781
-0.00032933380857133186,0.00032933380857133186
-0.0003531656982436854,0.0003531656982436854
0.00015883985024855063,-0.00015883985024855063
-0.0002854487347335133,0.0002854487347335133
-0.0002657895458156165,0.0002657895458156165
-0.0001779388046565777,0.0001779388046565777
-0.00023120373883455918,0.00023120373883455918
-0.0002657959548404613,0.0002657959548404613
0.00038200427451706503,-0.00038200427451706503
6.995637584956238e-05,-6.995637584956238e-05
0.0001711321150428838,-0.0001711321150428838
0.00015744928022962904,-0.00015744928022962904
0.00017467744415702223,-0.00017467744415702223
1.962029471977314e-06,-1.962029471977314e-06
0.00012245041542381494,-0.00012245041542381494
-0.0004581980464908688,0.0004581980464908688
-0.0003424892813097003,0.0003424892813097003
-8.057387843134407e-05,8.057387843134407e-05
-0.0002479874182808589,0.0002479874182808589
-0.0002500806130942024,0.0002500806130942024
4.125008537492463e-05,-4.125008537492463e-05
0.0002594208792299472,-0.0002594208792299472
0.00020009671967226525,-0.00020009671967226525
-0.00038372254651142387,0.00038372254651142387
-2.618756875949821e-06,2.618756875949821e-06
0.0001842809506467587,-0.0001842809506467587
8.395358662536212e-05,-8.395358662536212e-05
-2.66960061028484e-05,2.66960061028484e-05
-3.932597016524414e-06,3.932597016524414e-06
-0.00017857466612828095,0.00017857466612828095
-3.161071098759737e-05,3.161071098759737e-05
-1.9671972499922817e-05,1.9671972499922817e-05
0.00023473182652933026,-0.00023473182652933026
0.00010035498383399198,-0.00010035498383399198
-5.1166948211907536e-05,5.1166948211907536e-05
-0.00010172573590173283,0.00010172573590173283
0.00012990647109771455,-0.00012990647109771455
-0.00013488458499041745,0.00013488458499041745
-0.00011101850844937544,0.00011101850844937544
-0.00011481942967103489,0.00011481942967103489
-0.0001234275283577035,0.0001234275283577035
0.00016686831851422178,-0.00016686831851422178
7.848446176178589e-05,-7.848446176178589e-05
-0.00026091453297934203,0.00026091453297934203
0.00025805041801797826,-0.00025805041801797826
-1.5697533707569237e-05,1.5697533707569237e-05
0.00018157111186749807,-0.00018157111186749807
